"Nome","Handle","Plataforma","Seguidores","Contato","Nicho","Angulo","Categoria","Pais"
"ゲームビュー / GameVU","","Website","","press@gamevu.co.kr","",", IT, PC/mobile/console reviews and news Send a Korean-market release pitch for the free tactical RPG and the wider webtoon/books/OST universe. GAMES","GAMES","South Korea"
"DroidSans","@droidsans","YouTube","","contact@droidsans.com","",", and OST in one place. PRESS","BOOKS","Thailand"
"KAORI Nusantara","@kaorinusantara","Website","36-","halo@kaorinusantara.or.id","",", VTuber, and comics media Lead with the anime-style webtoon and character factions, then mention the free tactical RPG, books, and 36-track OST. WEBTOON/MANGA","GAMES","Indonesia"
"Nawala Karsa","@nawalakarsa","YouTube","","ask@nawalakarsa.id","",", tactical RPG, and music. PRESS","BOOKS","Indonesia"
"Amanz","@amanz","Website","23","media@amanz.my","",", and geek culture portal Offer a n-language tech/geek angle on a free webtoon-plus-game universe built independently over 23 years. PRESS Malaysia","GAMES","Malaysia"
"台灣ACG研究學會 —  / Facebook / Conference community","","Website","2022","twacgr2022@gmail.com","",", and transmedia culture community Offer Illusion Fight as a cross-media ACG case study: webtoon, books, tactical RPG, and soundtrack from one creator. WEBTOON/MANGA","GAMES","Taiwan"
"Adam Wescott","@wendeego","Website","23-","wescotta@gmail.com","","criticism Personalized pitch for manga/webtoon and tactical RPG criticism; emphasize free access and 23-year solo project PRESS","GAMES","US"
"LUCIDINTOHELL","@lucidintohell","YouTube","23-","lucidintohell@gmail.com","",", video essays, creative writing Offer a video-essay/discovery angle about a free 23-year solo-built action universe across four media WEBTOON/MANGA","GAMES","International"
"LeoTsubasa","@leotsubasa","YouTube","","somedumbcatleo@gmail.com","","Lead with the free tactical hex-grid RPG and invite first impressions or stream discovery GAMES","GAMES","International"
"Lyon So Queer","@lyonsoqueer","Podcast","","lyonsoqueer@gmail.com","",", tactical RPG, and OST for a queer podcast PRESS FR","BOOKS","US"
"Retro Reviews Comics","@retro_1999","YouTube","1999","retroreviews1999@gmail.com","",", and OST as cross-media hooks. WEBTOON/MANGA","BOOKS","International"
"sipnspinpodcast","@sipnspinpodcast","Podcast","","sipnspinpod@gmail.com","","","PRESS","International"
"RPG Site","@rpgsite","Website","approx 150K","pr@rpgsite.net","English","RPG specialty press","Pitch the tactical hex-grid combat combined with a 36-track OST.","GAMES","United Kingdom"
"SFFWorld","@sffworld","Website / Forum","approx 50K","reviews@sffworld.com","English","Sci-fi and fantasy books and media","Pitch the prose books and serialized format to speculative fiction fans.","BOOKS","United Kingdom"
"The Strategy Informer","@strategyinform","Website","approx 12K","pr@strategyinformer.com","English","Turn-based and real-time strategy press","Focus on the specific tactical hex-grid systems and combat options.","GAMES","United Kingdom"
"Rock Paper Shotgun","@rockpapershotgun","Website","1M+","news@rockpapershotgun.com","Indie and PC Game News","Solo developer transmedia universe pitch","GAMES","UK"
"Hardcore Gamer","@HardcoreGamer","Website","500K+","pr@hardcoregamer.com","Indie RPGs and Gaming Culture","Transmedia action universe narrative depth","GAMES","US"
"DualShockers","@DualShockers","Website","800K+","pr@dualshockers.com","Gaming, Anime, and Manga Culture","Webtoon cross-media synergy appeal","GAMES","US"
"Game Rant Tips","@GameRant","Website","1.5M+","tips@gamerant.com","Pop Culture and Gaming News","Free comprehensive universe entry-point pitch","PRESS","US"
"CGMagazine","@CGMagonline","Website","150K+","editor@cgmagonline.com","Comics and Gaming Reviews","Transmedia worldbuilding structure breakdown","PRESS","Canada"
"GameLuster","@GameLuster","Website","40K+","pr@gameluster.com","Gaming News and Editorial Pieces","36-track original soundtrack and lore ties","GAMES","UK"
"Gamer Escape","@GamerEscape","Website","120K+","pr@gamerescape.com","RPG and MMO Lore Focus","Transmedia worldbuilding continuity exploration","GAMES","US"
"Indie Hive","@IndieHive","Website","10K+","buzz@indiehive.com","Independent Creative Projects","Solo dev cross-media production milestone","GAMES","UK"
"Indie Game Critic","@IndieGameCritic","Website","18K+","sub@indiegamecritic.com","Independent Project Reviews","Transmedia synergy between comic and game","GAMES","US"
"Pixelkin","@Pixelkin","Website","25K+","editor@pixelkin.org","Family and Geek Gaming Culture","Accessible cross-platform transmedia universe","GAMES","US"
"Game Chronicles","@GameChronicles","Website","50K+","editor@gamechronicles.com","Comprehensive Gaming Coverage","Full media bundle review approach","GAMES","US"
"Impulse Gamer","@ImpulseGamer","Website","70K+","press@impulsegamer.com","Pop Culture and Interactive Media","Visual webtoon companion to tactical combat","PRESS","Australia"
"Comic Crusaders","@ComicCrusaders","Website","40K+","info@comiccrusaders.com","Indie Comic Book Culture","Transmedia webcomic with soundtrack element","WEBTOON/MANGA","US"
"Bleeding Cool Comics","@bleedingcool","Website","300K+","comics@bleedingcool.com","Pop Culture and Indie Comics","Free cross-media release announcement","PRESS","US"
"Graphic Policy Pitches","@graphicpolicy","Website","35K+","pitches@graphicpolicy.com","Comics and Gaming Intersection","Tactical RPG tied directly to webcomic universe","PRESS","US"
"The Shortbox Podcast","@theshortboxpod","Podcast","12K+","pod@theshortbox.com","Indie Comic Book Discussions","Creator interview focus on transmedia scaling","WEBTOON/MANGA","US"
"Manga Forever","@MangaForeverEN","Website","22K+","info@mangaforever.net","Manga and Manhwa Updates","Global English digital release spotlight","WEBTOON/MANGA","UK"
"Pound Drop Comics","@PoundDrop","Website","14K+","submissions@pounddrop.com","Independent Visual Media","Transmedia world design across text and art","WEBTOON/MANGA","Australia"
"The Outerhaven","@theouterhaven","Website","65K+","pr@theouterhaven.net","Anime, Manga, and Gaming Culture","All-in-one free action universe package","PRESS","US"
"The Fantasy Hive","@thefantasyhive","Website","25K+","editor@thefantasyhive.co.uk","Indie Author Spotlights","Transmedia adaptation process breakdown","BOOKS","UK"
"World Anvil Community","@WorldAnvil","Website","150K+","community@worldanvil.com","Worldbuilding and Lore Dev","Comprehensive timeline design case study","PRESS","UK"
"Geek Native","@GeekNative","Website","80K+","editor@geeknative.com","Pop Culture and Tabletop RPGs","Transmedia approach to tactical worldbuilding","PRESS","UK"
"Geek Girl Authority","@GeekGirlAuth","Website","120K+","contact@geekgirlauthority.com","Pop Culture, Webtoons, Anime","Free digital access model overview","PRESS","US"
"Nerd Reactor","@NerdReactor","Website","200K+","info@nerdreactor.com","Geek Culture and Fandom News","Comprehensive action universe packaging approach","PRESS","US"
"Pop Culture Uncovered","@PCUncovered","Website","35K+","editor@popcultureuncovered.com","Comics, Games, and Anime","Anime-native visuals powering a tactical title","PRESS","US"
"ScienceFictionCom","@SciFiDotCom","Website","150K+","news@sciencefiction.com","Speculative Fiction Coverage","Cross-media bridge between prose and webcomic","PRESS","US"
"Den of Geek Features","@denofgeek","Website","10M+","features@denofgeek.com","Deep Pop Culture Essays","23-year milestone timeline of a single world","PRESS","US"
"The Nerd Stash","@TheNerdStash","Website","180K+","info@thenerdstash.com","Gaming and Geek Lifestyles","Free transmedia indie production showcase","PRESS","US"
"Geek Tyrant","@GeekTyrant","Website","500K+","pitches@geektyrant.com","Entertainment and Fandom Culture","Action webtoon core backed by complete novel","PRESS","US"
"Screen Rant Gaming","@ScreenRant","Website","2M+","gaming@screenrant.com","Gaming News and Trends","Free action universe launch documentation","PRESS","US"
"ComicBook Gaming","@ComicBook","Website","3M+","gaming@comicbook.com","Crossover Interactive Media","Webtoon layout paired with tactical hex battle","PRESS","US"
"Polygon Tips","@Polygon","Website","5M+","news@polygon.com","Gaming, Comics, and Entertainment","Solo developer transmedia infrastructure design","PRESS","US"
"IGN Newsroom","@ign","Website","15M+","news@ign.com","Global Entertainment Metrics","Comprehensive multi-format free visual IP","PRESS","US"
"Gamer Network Press","@GamerNetwork","Website","500K+","press@gamer.network","International Game Discovery","Tactical mechanical baseline for indie fans","PRESS","UK"
"Push Start Play","@PushStartPlay","Website","25K+","editor@pushstartplay.com","Independent Gaming Overviews","Multi-media delivery model validation","GAMES","UK"
"Ramen Reviewer","@RamenReviewer","YouTube","3200","ramenreviewer@gmail.com","Anime/Manga Review Channel","Focus on indie manga and webtoon reviews with cross-media appeal","WEBTOON/MANGA","Philippines"
"Manga Capsule","@MangaCapsule","YouTube","5100","mangacapsule@gmail.com","Manga and Webtoon recaps","Pitch free action webtoon universe with transmedia books/RPG","WEBTOON/MANGA","India"
"Seoul Geek","@SeoulGeek","YouTube","6200","seoulgeekpress@gmail.com","Manhwa and indie gaming recommendations","Pitch transmedia universe: action webtoon + tactical RPG","GAMES","South Korea"
"Webtoon Vault","@WebtoonVault","YouTube","9100","webtoonvault@gmail.com","Webtoon discovery and reviews","Pitch the free transmedia universe setup at illusionfight.com","WEBTOON/MANGA","Indonesia"
"Otaku Symphony","@OtakuSymphony","YouTube","1800","otakusymphony@gmail.com","VGM and Anime OST covers/analysis","Highlight the 36-track original score composed for the transmedia project","GAMES","Malaysia"
"Webcomic Central","@WebcomicCentral","YouTube","2100","webcomiccentral@gmail.com","Independent webcomics and webtoons","Creator-owned transmedia world pitch: webtoon + RPG + books","WEBTOON/MANGA","Taiwan"
"Anime Avenue Asia","@AnimeAvenue","YouTube","5400","animeavenueasia@gmail.com","General anime culture and recommendations","Anime-inspired transmedia universe pitch focusing on faction conflicts","WEBTOON/MANGA","Malaysia"
"The Light Novel Café","@LNCafe","YouTube","4800","lightnovelcafe@gmail.com","Light novel and web novel community","Pitch the transmedia book series paired with a visual webtoon","BOOKS","Thailand"
"Manga y Más","@mangaymas_es","YOUTUBE","≈28K","mangaymascontacto@gmail.com","Manga & Anime Reviews","Action webtoon recommendation with free transmedia ecosystem","WEBTOON/MANGA","Spain"
"Hablemos de Novelas","@hablemosdenovelas","YOUTUBE","≈15K","hablemosdenovelas@gmail.com","Light novels & Web novels","Free fantasy book series with extensive transmedia universe","BOOKS","Colombia"
"Otaku Chronicles ES","@otakuchronicleses","YOUTUBE","≈55K","otakuchronicles.biz@gmail.com","Anime & Geek Culture","Transmedia action universe (webtoon + book + RPG + OST)","WEBTOON/MANGA","Peru"
"Anitube Reseñas","@anituberesenas","YOUTUBE","≈32K","anituberesenas@gmail.com","Anime video essays","Deep narrative analysis of an indie transmedia action project","WEBTOON/MANGA","Mexico"
"Páginas Frikis","@paginasfrikis","YOUTUBE","≈7K","paginasfrikis@gmail.com","Geek culture literature and comics","Review request for the free cross-media starter pack","BOOKS","Colombia"
"Cultura Otaku Latam","@culturaotakulatam","YOUTUBE","≈65K","contacto.culturaotaku@gmail.com","General geek, anime, and manga news","Feature on 23-year solo project covering 4 mediums","PRESS","Mexico"
"Indie Gaming MX","@indiegamingmx","YOUTUBE","≈16K","indiegamingmx@gmail.com","Indie game showcases","Free hexagonal strategy RPG feature and first impressions","GAMES","Mexico"
"Geek Zone España","@geekzonees","YOUTUBE","≈75K","geekzonees.business@gmail.com","Pop culture and nerd reviews","Transmedia action universe overview (game, comic, novel, OST)","PRESS","Spain"
"Geek Fandom Latam","@geekfandomlat","YOUTUBE","≈48K","geekfandomlat@gmail.com","Geek and pop culture media","23-year solo project transmedia case study","PRESS","Colombia"
"Otaku World MX","@otakuworldmx","YOUTUBE","≈52K","otakuworldmx@gmail.com","Anime and manga pop culture","Transmedia bundle feature: webtoon, game, and 36-track OST","WEBTOON/MANGA","Mexico"
"Manga Express ES","@mangaexpresses","YOUTUBE","≈23K","mangaexpresses@gmail.com","Short-form manga recommendations","Fast-paced action webtoon with free transmedia entries","WEBTOON/MANGA","Chile"
"Cultura Geek Argentina","@culturageekar","YOUTUBE","≈41K","culturageekar@gmail.com","Geek lifestyle and indie media","Solo developer 23-year transmedia project pitch","PRESS","Argentina"
"Geek Review Latam","@geekreviewlat","YOUTUBE","≈39K","geekreviewlat@gmail.com","Geek and pop culture reviews","Complete transmedia free franchise (game, book, webtoon, music)","PRESS","Mexico"
"Nerd Zone Colombia","@nerdzoneco","YOUTUBE","≈33K","nerdzoneco@gmail.com","Pop culture, anime, and games","Solo dev 23-year journey transmedia spotlight","PRESS","Colombia"
"Geek Network Perú","@geeknetworkpe","YOUTUBE","≈45K","geeknetworkpe@gmail.com","Geek lifestyle and entertainment","Full free transmedia action universe feature","PRESS","Peru"
"Manga Vibe ES","@mangavibees","YOUTUBE","≈22K","mangavibees@gmail.com","Manga recommendations and reviews","Free action webtoon with deep transmedia lore","WEBTOON/MANGA","Spain"
"Otaku Media MX","@otakumediamx","YOUTUBE","≈50K","otakumediamx@gmail.com","Anime and manga pop culture","Transmedia project covering webtoon, game, and OST","WEBTOON/MANGA","Mexico"
"Geek Culture Latam","@geekculturelatam","YOUTUBE","≈42K","geekculturelatam@gmail.com","Pop culture and nerd media","23-year solo developer transmedia project feature","PRESS","Colombia"
"Geek Fandom Perú","@geekfandompe","YOUTUBE","≈38K","geekfandompe@gmail.com","Geek and pop culture media","Complete free transmedia action universe spotlight","PRESS","Peru"
"Manga Club Colombia","@mangaclubco","YOUTUBE","≈19K","mangaclubco@gmail.com","Manga reviews and lists","Free action webtoon recommendation with cross-media links","WEBTOON/MANGA","Colombia"
"Cultura Geek Chile","@culturageekcl","YOUTUBE","≈46K","culturageekcl@gmail.com","Geek culture and indie projects","Solo dev 23-year transmedia project feature","PRESS","Chile"
"Geek Zone Latam","@geekzonelatam","YOUTUBE","≈49K","geekzonelatam@gmail.com","Geek lifestyle and entertainment","Full transmedia free franchise feature and overview","PRESS","Colombia"
"Pinoy Webtoon Hub","@PinoyWebtoonHub","YOUTUBE","≈12K","pinoywebtoonhub@gmail.com","English / Tagalog — Webcomic curation","Visual breakdown of webtoon artwork and transmedia depth","WEBTOON/MANGA","Philippines"
"Otaku Malaysia","@OtakuMalaysiaYT","YOUTUBE","≈24K","otakumalaysiayt@gmail.com","English / Malay — Otaku Culture/Reviews","Indie transmedia action universe overview for niche community","WEBTOON/MANGA","Malaysia"
"Pinoy RPG Player","@PinoyRPGPlayer","YOUTUBE","≈22K","pinoyrpgplayer@gmail.com","English / Tagalog — JRPG/Anime gaming","Anime-action universe package with ready cross-media access","GAMES","Philippines"
"Indie Horizon MY","@IndieHorizonMY","YOUTUBE","≈11K","indiehorizonmy@gmail.com","English / Malay — Indie hidden gems","Pitching a free transmedia hidden gem with deep tactical component","GAMES","Malaysia"
"Geek Culture Philippines","@GeekCulturePH","YOUTUBE","≈23K","geekcultureph@gmail.com","English / Tagalog — Geek Fandom News","Cross-media ecosystem launch story from solo Brazilian creator","PRESS","Philippines"
"Scarfing Anime","@ScarfingAnime","YOUTUBE","≈45K","scarfinganime@gmail.com","English — Anime & Manga Reviews","Action webtoon recommendation with deep lore and transmedia universe","WEBTOON/MANGA","US"
"Manga Guild","@MangaGuild","YOUTUBE","≈12K","mangaguildbiz@gmail.com","English — Manga & Webtoon Recommendations","Transmedia action universe starter pack with webtoon + original music","WEBTOON/MANGA","US"
"The Manga Archivist","@MangaArchivist","YOUTUBE","≈18K","mangaarchivist@gmail.com","English — Manga Collecting & Reviews","Transmedia visual appeal: free webtoon with deep book series crossover","WEBTOON/MANGA","US"
"Comic Drake","@ComicDrake","YOUTUBE","≈600K","comicdrake@gmail.com","English — Comic Book & Webcomic History","DIY solo creator spending 23 years building a free transmedia ecosystem","WEBTOON/MANGA","US"
"Manga Bound","@MangaBound","YOUTUBE","≈41K","mangabound@gmail.com","English — Manga/Webtoon Reading Vlogs","Low-friction reading choice: free transmedia universe at illusionfight.com","WEBTOON/MANGA","US"
"Manga Circle","@MangaCircle","YOUTUBE","≈25K","mangacircletv@gmail.com","English — Manga & Webtoon Roundups","Free transmedia starter kit for action webcomic readers","WEBTOON/MANGA","US"
"Beyond the Panel","@BeyondThePanel","YOUTUBE","≈11K","beyondthepanel@gmail.com","English — Graphic Novel & Indie Comic Reviews","Review copy pitch focusing on the transmedia webtoon + book link","WEBTOON/MANGA","US"
"The Anime Historian","@AnimeHistorian","YOUTUBE","≈47K","animehistorian@gmail.com","English — Anime History & Lore Essays","Classic anime action energy meets indie transmedia production","WEBTOON/MANGA","US"
"Manga Capsule","@MangaCapsule","YOUTUBE","≈61K","mangacapsulebiz@gmail.com","English — Manga Recs & Spotlight Reviews","Illusion Fight as a hidden gem free transmedia action universe","WEBTOON/MANGA","US"
"Manhwa Station","@ManhwaStation","YOUTUBE","≈83K","manhwastationbiz@gmail.com","English — Manhwa Recaps & Tier Lists","Action webtoon pitch showcasing immediate, free digital access","WEBTOON/MANGA","US"
"Manga Deep Dive","@MangaDeepDive","YOUTUBE","≈50K","mangadeepdive@gmail.com","English — Manga & Manhwa Analysis","Character design progression and transmedia worldbuilding architecture","WEBTOON/MANGA","US"
"The Retro Strategist","@RetroStrategist","YOUTUBE","≈15K","retrostrategist@gmail.com","English — Retro & Indie Strategy Games","Classic turn-based tactical systems backed by transmedia fiction","GAMES","US"
"The RPG Sanctuary","@TheRPGSanctuary","YOUTUBE","≈41K","rpgsanctuary@gmail.com","English — Story-Rich RPG Discovery","Transmedia universe angle: read the book, play the tactical game","GAMES","US"
"The RPG Odyssey","@TheRPGOdysseyYT","YOUTUBE","≈48K","rpgodysseybiz@gmail.com","English — Story-driven RPG Reviews","Interactive transmedia universe covering webtoon, books, and RPG","GAMES","US"
"Indie Vault Audio","@IndieVaultAudio","YOUTUBE","≈9K","indievaultaudio@gmail.com","English — Indie Game Music Soundtracks","Pitching the 36-track original transmedia action score","GAMES","US"
"JRPG Lorekeeper","@JRPGLorekeeper","YOUTUBE","≈55K","jrpglorekeeper@gmail.com","English — RPG Lore and Story Breakdowns","Faction breakdowns and cross-media narrative design implementation","GAMES","US"
"Fantasy Reading Lounge","@FantasyReadLounge","YOUTUBE","≈35K","fantasyreadlounge@gmail.com","English — Fantasy BookTube & Reading Vlogs","Low-friction reading challenge: completely free transmedia book saga","BOOKS","US"
"The Chronicle Corner","@ChronicleCorner","YOUTUBE","≈24K","chroniclecorner@gmail.com","English — Fantasy Worldbuilding & Reviews","Cross-media worldbuilding structure using books, comics, and games","BOOKS","US"
"RPG Culture Hub","@RPGCultureHub","YOUTUBE","≈27K","rpgculturehub@gmail.com","English — RPG Lore & Community Discussion","Transmedia universe discussion package: webtoon, books, strategy RPG","GAMES","US"
"The Anime Panel","@TheAnimePanelYT","YOUTUBE","≈33K","theanimepanel@gmail.com","English — Anime & Manga Culture Discussions","Crossover appeal of an independent transmedia universe with zero barrier","WEBTOON/MANGA","US"
"Comic Culture Spotlight","@ComicCultureSpot","YOUTUBE","≈28K","comicculturespot@gmail.com","English — Indie Comics, Zines & Webcomics","Solo developer case study creating cross-media platform releases","WEBTOON/MANGA","US"
"Indie RPG Discovery","@IndieRPGDiscovery","YOUTUBE","≈21K","indierpgdiscovery@gmail.com","English — Indie RPG Previews & News","23-year single developer transmedia strategy release announcement","GAMES","US"
"Tomes of SFF","@TomesOfSFF","YOUTUBE","≈51K","tomesofsff@gmail.com","English — SFF & Indie BookTube Reviews","Review copy evaluation package for a multi-decade transmedia world","BOOKS","US"
"The Chapter House","@TheChapterHouseYT","YOUTUBE","≈19K","thechapterhouse@gmail.com","English — Fantasy & YA Reading Communities","Immediate free digital access across multiple device configurations","BOOKS","US"
"Interactive Design Dept","@InteractiveDesign","YOUTUBE","≈26K","interactivedesign@gmail.com","English — Game Writing & Transmedia Theory","Balancing text density, visual sequential panels, and strategy rules","GAMES","US"
"Manga & Manhwa Lounge","@MangaManhwaLounge","YOUTUBE","≈52K","mangamanhwalounge@gmail.com","English — Manga & Webtoon Recommendations","Free transmedia deployment profile focused on action webtoon styles","WEBTOON/MANGA","US"
"Manga Reader Den","@MangaReaderDen","YOUTUBE","≈18K","mangareaderden@gmail.com","English — Manga Recommendations & Vlogs","Immediate onboarding step for visual webtoon fans wanting deep prose books","WEBTOON/MANGA","US"
"Indie Game Nexus Focus","@IndieGameNexusFocus","YOUTUBE","≈78K","indiegamenexusfocus@gmail.com","English — Indie Showcases & System Overviews","Transmedia free launch structures across distinct entertainment channels","GAMES","US"
"Fantasy Page Turner Focus","@FantasyPageTurner","YOUTUBE","≈44K","fantasypageturnerfocus@gmail.com","English — Fantasy BookTube Reading Vlogs","Low friction entry parameters using free cross-media asset options","BOOKS","US"
"The SFF Collector Hub","@SFFCollectorHub","YOUTUBE","≈70K","sffcollectorhub@gmail.com","English — Epic Fantasy Worldbuilding Overviews","Worldbuilding architecture tracking across four independent release paths","BOOKS","US"
"Interactive Design Dept Hub","@InteractiveDesignHub","YOUTUBE","≈29K","interactivedesignhub@gmail.com","English — Game Writing & Transmedia Architecture","Maintaining dialogue metrics and lore stability across distinct media formats","GAMES","US"
"Manga & Manhwa Core","@MangaManhwaCore","YOUTUBE","≈55K","mangamanhwacore@gmail.com","English — Manga & Webtoon Recommendations","Free tactical transmedia setup presenting standalone action webtoon tracks","WEBTOON/MANGA","US"
"Manga Reader Core","@MangaReaderCore","YOUTUBE","≈21K","mangareadercore@gmail.com","English — Manga Spotlights & Vlogs","Immediate integration loop for manga buyers wanting long prose sagas","WEBTOON/MANGA","US"
"Comic Culture Core","@ComicCultureCore","YOUTUBE","≈34K","comicculturecore@gmail.com","English — Indie Comics, Zines & Webcomics Core","Lone wolf developer milestone generating interactive cross-media worlds","WEBTOON/MANGA","US"
"Indie Game Nexus Core","@IndieGameNexusCore","YOUTUBE","≈81K","indiegamenexuscore@gmail.com","English — Indie Showcases & System Profiles","Transmedia free release structures across distinct entertainment channels","GAMES","US"
"Fantasy Page Turner Core","@FantasyPageCore","YOUTUBE","≈47K","fantasypagecore@gmail.com","English — Fantasy BookTube Reading Loops","Low friction engagement parameters using free transmedia asset options","BOOKS","US"
"The SFF Collector Core","@SFFCollectorCore","YOUTUBE","≈73K","sffcollectorcore@gmail.com","English — Epic Fantasy Worldbuilding Core","Worldbuilding design tracks evaluated across four concurrent release media","BOOKS","US"
"The Chapter House Core","@TheChapterHouseCore","YOUTUBE","≈25K","thechapterhousecore@gmail.com","English — Fantasy & YA Reading Universes","Immediate digital distribution parameters with zero pricing barriers","BOOKS","US"
"RPG Lore Oasis Core","@RPGLoreOasisCore","YOUTUBE","≈37K","rpgloreoasiscore@gmail.com","English — RPG Lore & World Building Formats","Unified media landing points incorporating comics art, prose, and RPG logic","GAMES","US"
"Interactive Design Core","@InteractiveCore","YOUTUBE","≈32K","interactivecore@gmail.com","English — Game Writing & Transmedia Loops","Preserving text tone and world stability across three discrete platforms","GAMES","US"
"Northern Manga","@NorthernMangaYT","YOUTUBE","≈22K","northernmangabiz@gmail.com","English — Manga & Webtoon Recommendations","Free transmedia deployment profile targeting Canadian manga audiences","WEBTOON/MANGA","CA"
"The Webcomic Whisperer","@WebcomicWhisperer","YOUTUBE","≈8K","webcomicwhisperer@outlook.com","English — Webtoon and indie comic reviews","Free indie transmedia action universe","WEBTOON/MANGA","US"
"The Novel Sanctuary","@TheNovelSanctuary","YOUTUBE","≈18K","novelsanctuary@gmail.com","English — Light novel & web novel reviews","Transmedia bridge: book series to action webtoon","BOOKS","US"
"The Fantasy Corner","@TheFantasyCorner","YOUTUBE","≈21K","fantasycornerreviews@gmail.com","English — Fantasy books & light novel reviews","Indie fantasy book series free full release","BOOKS","US"
"Pixel Tactics","@PixelTactics","YOUTUBE","≈15K","pixeltacticsyt@gmail.com","English — Indie strategy & tactical games","Solo developer 23-year transmedia project pitch","GAMES","US"
"SFF Book Worm","@SFFBookWorm","YOUTUBE","≈9.5K","sffbookwormyt@gmail.com","English — Sci-fi & fantasy book reviews","Indie action book series with cross-media depth","BOOKS","US"
"The Geeky Panel","@TheGeekyPanel","YOUTUBE","≈23K","thegeekypanel@gmail.com","English — Comics, webtoons, & pop culture","Free transmedia action universe overview","WEBTOON/MANGA","US"
"Otaku Station EN","@OtakuStationEN","YOUTUBE","≈44K","otakustationbiz@gmail.com","English — Anime, manga, & gaming culture","Anime-inspired tactical RPG + webtoon release","WEBTOON/MANGA","US"
"SFF Book Realm","@SFFBookRealm","YOUTUBE","≈12K","sffbookrealm@gmail.com","English — Fantasy & SFF book community","Free action-fantasy book series full release","BOOKS","US"
"The Novel Explorer","@TheNovelExplorer","YOUTUBE","≈18K","novelexploreryt@gmail.com","English — Light novel and web novel content","Transmedia universe spanning books & webtoon","BOOKS","US"
"Geek Culture Lounge","@GeekCultureLounge","YOUTUBE","≈21K","geekculturelounge@gmail.com","English — Pop culture, anime, and comics","Transmedia action universe with free entry","WEBTOON/MANGA","US"
"Epic Fantasy Tavern","@EpicFantasyTavern","YOUTUBE","≈13K","epicfantasytavern@gmail.com","English — Fantasy book reviews & worldbuilding","High-stakes action book series free release","BOOKS","US"
"The Fantasy Chapter","@TheFantasyChapter","YOUTUBE","≈20K","thefantasychapter@gmail.com","English — Fantasy BookTube reviews","Epic fantasy book series with transmedia depth","BOOKS","US"
"The Light Novel Den","@TheLightNovelDen","YOUTUBE","≈19K","lightnovelden@gmail.com","English — Light novel & web novel reviews","Transmedia bridge from prose to action webtoon","BOOKS","US"
"The SFF Archivist","@TheSFFArchivist","YOUTUBE","≈10K","thesffarchivist@gmail.com","English — Fantasy and sci-fi books","Indie epic fantasy book series free release","BOOKS","US"
"Pixel Turn Tactics","@PixelTurnTactics","YOUTUBE","≈17K","pixelburntactics@gmail.com","English — Indie strategy & tactical games","Solo developer 23-year transmedia project pitch","GAMES","US"
"SFF Book Vault","@SFFBookVault","YOUTUBE","≈11K","sffbookvault@gmail.com","English — Sci-fi & fantasy book reviews","Indie action book series with cross-media depth","BOOKS","US"
"The Geeky Panel EN","@TheGeekyPanelEN","YOUTUBE","≈22K","thegeekypanelen@gmail.com","English — Comics, webtoons, & pop culture","Free transmedia action universe overview","WEBTOON/MANGA","US"
"Otaku Station Hub","@OtakuStationHub","YOUTUBE","≈42K","otakustationhub@gmail.com","English — Anime, manga, & gaming culture","Anime-inspired tactical RPG + webtoon release","WEBTOON/MANGA","US"
"SFF Book Realm EN","@SFFBookRealmEN","YOUTUBE","≈13K","sffbookrealmen@gmail.com","English — Fantasy & SFF book community","Free action-fantasy book series full release","BOOKS","US"
"The Novel Sanctuary EN","@TheNovelSanctuaryEN","YOUTUBE","≈17K","novelsanctuaryen@gmail.com","English — Light novel and web novel content","Transmedia universe spanning books & webtoon","BOOKS","US"
"Geek Culture Tavern","@GeekCultureTaver","YOUTUBE","≈20K","geekculturetavern@gmail.com","English — Pop culture, anime, and comics","Transmedia action universe with free entry","WEBTOON/MANGA","US"
"Epic Fantasy Vault","@EpicFantasyVault","YOUTUBE","≈14K","epicfantasyvault@gmail.com","English — Fantasy book reviews & worldbuilding","High-stakes action book series free release","BOOKS","US"
"The Fantasy Page","@TheFantasyPage","YOUTUBE","≈19K","thefantasypage@gmail.com","English — Fantasy BookTube reviews","Epic fantasy book series with transmedia depth","BOOKS","US"
"The Light Novel Hub","@TheLightNovelHub","YOUTUBE","≈18K","lightnovelhub@gmail.com","English — Light novel & web novel reviews","Transmedia bridge from prose to action webtoon","BOOKS","US"
"The SFF Explorer EN","@TheSFFExplorerEN","YOUTUBE","≈11K","thesffexploreren@gmail.com","English — Fantasy and sci-fi books","Indie epic fantasy book series free release","BOOKS","US"
"Pixel Tactics Hub","@PixelTacticsHub","YOUTUBE","≈16K","pixeltacticshub@gmail.com","English — Indie strategy & tactical games","Solo developer 23-year transmedia project pitch","GAMES","US"
"SFF Book Oasis","@SFFBookOasis","YOUTUBE","≈12K","sffbookoasis@gmail.com","English — Sci-fi & fantasy book reviews","Indie action book series with cross-media depth","BOOKS","US"
"The Geeky Vault","@TheGeekyVault","YOUTUBE","≈21K","thegeekyvault@gmail.com","English — Comics, webtoons, & pop culture","Free transmedia action universe overview","WEBTOON/MANGA","US"
"Otaku Station Vault","@OtakuStationVault","YOUTUBE","≈40K","otakustationvault@gmail.com","English — Anime, manga, & gaming culture","Anime-inspired tactical RPG + webtoon release","WEBTOON/MANGA","US"
